A,C_KSWCK,C_SAC007,C_SAC022,C_SAC029A,C_SAC041,C_SAC062,C_SAC063,C_SAC065,C_SAC075,C_SAC083,C_SAC093,C_SAC120,C_SAC122,C_SAC148,C_SAC159,C_SAC169,C_SAC185,C_SAC193,C_SAC207,C_SAC217,C_SAC240,C_SAC247,C_SAC257,C_SAC269,C_SAC287,C_YBP002,SP_SAC083_YBP037
1950-08-31,9324.574,9371.214,9988.872,9988.872,16721.875,16575.285,16678.916,14009.608,14182.052,14413.542,4098.307,4509.098,4729.1846,5430.0933,5440.0757,5613.1655,6430.458,6443.7847,6530.297,8335.027,8299.975,9489.5625,9427.755,9603.105,9053.803,207.41463,0.0
1950-09-30,6425.351,7738.2256,7985.363,7985.363,13748.869,13547.925,13642.45,10740.54,10743.16,10584.76,5601.3345,4560.8755,4571.2715,4638.573,4634.033,4722.297,5290.9707,5296.745,5295.6226,6278.8125,6216.8203,6827.6333,6761.105,6880.762,6342.6377,201.65419,0.0
1950-10-31,7414.484,8921.808,8906.337,8906.337,13629.332,13327.239,13444.965,11879.185,11943.946,11884.109,7957.2812,7341.789,7397.2085,7518.481,7557.7773,7681.917,8807.93,8816.211,8861.864,9471.988,8785.023,8852.124,8780.75,9929.628,7684.545,134.08109,0.0
1950-11-30,10288.91,37924.152,33882.926,33882.926,40601.52,39086.414,39137.535,26318.373,27310.977,26672.564,14554.148,13547.069,13046.049,13319.589,13387.211,13744.213,14131.444,14119.757,13906.938,14300.006,12853.363,12880.732,12711.485,12860.725,10567.431,3595.0686,1968.8383
1950-12-31,15300.581,76677.68,60997.25,60997.25,72184.89,67707.15,67750.57,50670.957,51965.17,51857.94,18788.928,18666.805,19054.977,22455.514,28127.418,28720.096,28596.889,28519.49,26375.13,26158.568,23545.246,23560.582,23238.78,21655.354,15651.307,14798.8125,10765.067
1951-01-31,7065.1196,48421.41,44296.613,44296.613,52731.617,50484.906,50527.664,40920.43,41169.77,41031.01,16854.197,16892.424,18196.004,18950.287,21102.537,21233.814,20313.348,20241.756,18165.799,17383.379,14844.616,14891.788,14518.782,13372.642,7427.804,4370.692,2203.8987
1951-02-28,17135.846,58463.633,53356.637,53356.637,63284.938,60183.52,60227.42,52438.332,52479.47,52324.383,19444.477,19348.252,19251.117,23033.295,29202.586,29705.992,30681.326,30686.746,29164.938,28517.744,25729.895,25765.115,25487.645,23199.416,17720.049,5214.5894,3183.0476
1951-03-31,4469.7583,24840.473,24332.096,24332.096,29476.5,28712.027,28757.795,24693.93,24670.883,24432.902,11444.195,11090.087,10893.242,10852.317,10774.0,10729.588,10249.1045,10199.244,9841.656,9624.375,8386.706,8398.032,8280.196,7239.371,4806.7104,619.7681,0.0
1951-04-30,4510.4165,11973.573,12157.254,12157.254,15294.973,15070.12,15126.07,11543.756,11536.831,11297.617,6090.191,5948.096,5948.096,6058.035,5957.276,5882.5156,6584.3994,6563.871,6366.294,6468.4434,5466.293,6128.791,6036.676,6248.2075,4564.096,311.59018,0.0
1951-05-31,6347.79,13596.471,13917.222,13917.222,17345.021,17115.156,17194.113,11527.714,11682.017,11768.765,5293.931,4952.673,5182.7173,5856.8716,5845.6255,5956.49,6810.607,6817.7227,6751.7803,8565.368,7568.9473,8327.557,8247.459,8064.432,6410.469,317.92606,0.0
1951-06-30,9767.797,5964.7456,6600.1997,6600.1997,11222.879,11075.994,11176.574,8063.279,8338.876,8606.213,3953.5833,4598.452,4856.327,5736.976,5772.2354,6116.5947,7045.7344,7088.1055,7145.4834,9306.354,9185.588,10354.227,10283.977,10510.691,9639.662,240.74876,0.0
1951-07-31,16000.0,13572.678,14295.204,14295.204,23112.041,22990.3,23100.49,17813.17,18041.168,18469.68,8454.143,9118.201,9490.099,10512.622,10587.664,11022.417,12184.3545,12237.924,12401.101,14913.186,14877.121,16125.32,16060.608,16287.21,15660.588,229.15506,0.0
1951-08-31,10095.074,10246.212,10843.028,10843.028,17989.357,17843.877,17947.506,15035.085,15188.855,15378.315,5405.398,5691.968,5899.461,6569.121,6558.6943,6761.9585,7493.394,7497.824,7549.191,9308.188,9245.353,10424.435,10356.619,10447.545,9856.873,195.67503,0.0
1951-09-30,8326.861,9224.768,9536.575,9536.575,16050.713,15862.012,15956.538,13772.324,13767.87,13598.348,7505.5513,6387.923,6401.8247,6480.6943,6459.269,6544.914,7102.3613,7106.561,7083.3774,8090.845,8005.6353,8691.1,8618.64,8786.776,8193.277,138.09521,0.0
1951-10-31,5545.217,8520.844,8612.35,8612.35,13727.44,13481.977,13599.702,12114.8,12181.924,12151.253,6130.7188,5192.2393,5244.1455,5298.5015,5284.198,5343.6807,5941.856,5914.445,5950.3926,6611.7153,6283.7896,6372.252,6297.2925,6504.0713,5767.079,104.3563,0.0
1951-11-30,4144.444,8899.815,9008.121,9008.121,13850.267,13240.813,13291.935,11195.572,11159.743,11084.294,6399.569,5537.1484,5809.679,6014.5054,6021.923,6035.614,6537.952,6504.336,6478.675,7017.771,6348.5938,6369.1147,6234.3276,6273.4956,4434.3228,136.6333,0.0
1951-12-31,14037.629,37103.445,32399.584,32399.584,38873.69,36799.2,36842.62,32407.26,32437.45,32211.01,17258.1,17203.873,18993.69,22240.355,27749.246,28359.791,30289.027,30242.979,28069.236,27263.184,23756.041,23771.13,23379.889,23300.553,14421.486,4091.9106,1532.863
1952-01-31,7721.273,64839.93,53777.49,53777.49,63775.152,60869.79,60912.55,50886.92,50968.207,50212.434,19049.25,18771.998,19254.273,23137.613,29430.021,30076.473,25536.018,25327.883,22192.967,21044.754,18184.445,18210.307,17698.643,15911.582,8111.5957,9818.227,3161.781
1952-02-29,20575.166,68789.39,55807.24,55807.24,66139.45,65172.703,65215.09,55483.055,55717.906,55653.69,19096.709,19024.744,20317.1,27363.309,37795.12,39555.35,37200.254,37229.895,34574.176,33598.73,30060.072,30100.768,29709.152,27276.697,21157.168,13185.885,10160.441
1952-03-31,8194.393,44358.105,41409.88,41409.88,49369.082,46184.793,46230.56,40797.42,40790.758,40502.965,18245.998,18227.002,18446.701,19785.576,22692.955,22665.615,20578.361,20500.41,18867.549,18123.498,15575.193,15578.728,15259.053,13345.023,8590.106,2681.7002,0.0
1952-04-30,19191.928,51071.305,50145.676,50145.676,59544.74,59326.26,59382.21,51768.49,51903.52,51959.7,18553.375,18741.154,18810.666,21489.623,26111.793,26159.75,26274.457,26297.102,25907.982,25777.51,22836.65,23168.371,23033.656,22673.148,19245.87,1388.7299,240.83914
1952-05-31,8424.061,48734.562,49065.582,49065.582,58286.62,58120.254,58199.21,44956.42,45198.03,45394.23,11827.334,11532.096,11762.737,12539.738,12487.88,12619.183,12936.811,12918.89,12458.571,13853.494,11363.727,12101.761,11996.729,11536.623,8467.121,388.64905,0.0
1952-06-30,7361.847,30539.285,30967.621,30967.621,37205.71,37051.94,37152.523,26656.543,26872.84,26927.668,6415.771,6657.0156,6852.995,7550.797,7490.474,7594.869,8189.813,8170.3667,8084.005,9705.283,8741.86,9658.978,9566.247,9258.361,7492.018,372.3616,0.0
1952-07-31,13005.049,10263.147,11004.974,11004.974,18229.668,18109.438,18219.627,13847.186,13945.701,14044.769,7256.317,7775.383,8145.5005,9099.63,9119.159,9409.771,10370.063,10414.93,10498.414,12912.402,12672.846,13877.73,13799.518,13701.983,12709.506,226.10474,0.0
1952-08-31,11919.293,8587.05,9213.911,9213.911,15571.912,15433.136,15536.766,11399.776,11486.975,11587.218,6957.5654,7173.4106,7374.3604,8034.659,8040.033,8229.917,9690.516,9718.476,9777.866,11468.735,11370.086,12545.35,12468.697,12393.326,11670.203,178.84445,0.0
1952-09-30,10734.831,11355.28,11599.568,11599.568,19111.986,18929.35,19023.877,16945.305,16960.994,16892.303,10000.465,8900.722,8913.348,9015.62,9033.357,9204.618,9838.572,9856.275,9831.079,10819.889,10726.448,11398.246,11317.838,11277.558,10612.999,243.42271,0.0
1952-10-31,8023.411,8783.951,9022.606,9022.606,14169.031,13960.395,14078.12,12583.332,12675.2295,12696.914,7355.1064,6961.63,7025.8154,7157.938,7146.9897,7217.9766,7723.9863,7723.4507,7721.575,8532.3125,8320.364,8620.047,8541.929,8745.308,8070.208,75.77649,0.0
1952-11-30,3971.934,8690.897,8783.614,8783.614,13544.995,13352.688,13403.811,9666.965,9613.283,9528.712,5167.982,4664.1655,5121.3457,5068.8306,5029.0444,4975.99,5367.106,5315.202,4999.5347,5675.822,5149.086,5165.1167,5080.2617,5497.0366,4249.681,156.36787,0.0
1952-12-31,9893.152,37824.77,32095.758,32095.758,38519.785,38601.285,38644.707,35772.86,35753.36,35732.867,17991.252,17719.44,18728.035,21083.094,25423.545,25750.045,25772.334,25525.668,23094.662,22322.555,19013.572,19019.076,18588.682,18721.818,10256.349,4578.813,0.0
1953-01-31,29129.238,88164.96,53551.81,53551.81,63512.277,64706.1,64748.863,58212.895,58626.406,58875.152,26092.564,26231.479,22554.738,36611.543,57854.168,62868.117,54639.547,54707.945,50385.832,49304.785,44622.055,44682.81,44272.383,39287.348,29602.53,34805.914,30540.574
1953-02-28,3250.0,22245.998,21853.156,21853.156,26588.977,26452.541,26496.443,24252.451,24151.166,23635.264,12028.416,11033.59,10487.282,10381.443,10202.319,9965.883,8709.35,8562.074,8129.907,7836.6426,6513.225,6538.988,6400.4917,5942.151,3799.605,712.8646,0.0
1953-03-31,4469.7583,16703.217,16377.131,16377.131,20210.379,19736.324,19782.092,18013.848,17982.95,17787.756,9862.446,9376.657,9630.427,9567.27,9484.391,9437.173,9426.877,9423.51,9185.843,8898.56,7680.5137,7693.076,7570.0444,7091.8057,4854.4966,504.99252,0.0
1953-04-30,4510.4165,17998.514,17633.73,17633.73,21674.094,21387.62,21443.568,19883.418,19923.947,19803.32,9117.387,8673.116,8673.116,8771.665,8721.322,8708.76,9297.453,9277.711,9018.634,8809.771,7046.753,7535.4106,7408.364,7363.1865,4740.886,613.1831,0.0
1953-05-31,9359.5205,19385.84,19507.459,19507.459,23856.656,23672.371,23751.328,19612.506,19799.25,19960.67,10397.3,10046.244,10221.563,10983.001,11019.541,11258.62,11880.627,11907.111,11840.545,13304.963,11837.138,12546.726,12427.284,12144.97,9545.538,444.31082,0.0
1953-06-30,9719.641,22508.887,23088.246,23088.246,28027.637,27879.322,27979.902,20452.217,20724.553,20985.225,8142.783,8542.449,8712.652,9534.066,9554.669,9765.996,10306.003,10316.775,10261.371,11927.59,11124.226,12140.278,12050.165,11884.838,9806.647,256.37976,0.0
1953-07-31,12285.039,11980.078,12782.555,12782.555,20867.42,20762.928,20873.117,17442.873,17639.77,17954.227,6107.6274,6727.4707,7120.373,8138.0015,8153.717,8480.681,9273.661,9303.553,9351.868,11855.759,11730.971,13071.888,12997.738,12946.548,11976.56,269.42212,0.0
1953-08-31,11598.107,10798.306,11355.457,11355.457,18749.752,18597.367,18700.996,15185.934,15301.67,15416.87,7373.249,7515.09,7699.9204,8333.31,8354.109,8541.102,9507.127,9528.832,9592.645,11197.099,11111.485,12238.7705,12165.268,12088.959,11405.082,181.3722,0.0
1953-09-30,10812.317,12638.245,12849.888,12849.888,20967.336,20768.637,20863.164,18989.81,19000.664,18879.3,9917.857,8859.517,8873.398,8999.673,9021.471,9202.51,9862.659,9882.248,9857.198,10860.034,10777.946,11491.2295,11415.472,11307.557,10662.806,231.98781,0.0
1953-10-31,8360.892,9049.352,9246.259,9246.259,13717.514,13506.015,13623.739,12183.406,12271.141,12285.573,8248.05,7836.7827,7891.1675,8042.052,8045.148,8129.8486,8424.571,8423.827,8360.814,9097.191,8856.762,9119.749,9045.205,9166.675,8465.761,72.64864,0.0
1953-11-30,8192.507,13416.003,13658.541,13658.541,17884.229,18119.346,18170.469,14358.036,14348.293,14346.3545,9923.408,8867.565,9106.898,9332.471,9346.742,9646.95,10241.692,10202.571,9830.835,10445.17,9727.652,9747.603,9658.524,10016.469,8475.382,166.11194,0.0
1953-12-31,6493.7456,9957.984,10309.871,10309.871,14365.904,14386.371,14429.792,12233.4375,12213.603,12189.8545,8827.29,8211.123,7826.071,7988.65,7959.3394,8116.949,8193.246,8174.8438,8076.5425,8528.003,8007.5503,8009.7944,7907.6025,7857.4746,6784.259,101.78962,0.0
1954-01-31,10766.42,19950.725,18833.297,18833.297,23071.377,22284.398,22327.158,20599.697,20599.5,20561.13,15240.739,15270.797,17973.348,18147.33,19594.008,19839.314,22535.691,22534.018,20737.322,20225.643,18131.514,18171.86,17963.426,17545.36,11188.009,1463.4215,0.0
1954-02-28,19067.178,47610.613,44303.176,44303.176,52739.26,51656.336,51700.24,47910.02,47941.23,47859.113,20787.021,20645.545,20050.11,26261.686,35669.957,37191.734,33300.21,33290.957,31935.727,31072.432,27994.156,28015.682,27663.582,25320.871,19691.49,3157.881,1154.0594
1954-03-31,9561.506,36548.34,34552.438,34552.438,41381.383,40754.516,40800.28,37987.715,38052.87,37989.07,17858.887,17823.05,18345.059,19393.365,21956.281,21991.156,20799.76,20735.34,20079.2,19430.998,16905.904,16906.268,16616.43,15092.869,9950.458,2041.5455,291.75732
1954-04-30,11342.953,32518.994,31516.77,31516.77,37845.367,37597.95,37653.9,34026.234,34134.977,34094.9,17825.725,17990.25,18069.863,18502.398,20195.99,20229.586,20161.51,20143.889,19681.484,19378.236,16590.83,16886.607,16706.271,15978.514,11592.51,1453.3058,0.0
1954-05-31,7162.0337,12775.998,13070.952,13070.952,16359.27,16194.128,16295.835,13259.6,13354.595,13282.523,6098.11,5824.4883,6083.9614,6825.102,6760.815,6874.014,7181.8384,7162.776,6994.8003,8905.195,8066.8965,9005.003,8914.947,8971.616,7074.2217,399.61295,0.0
1954-06-30,8413.511,6577.9365,7238.6416,7238.6416,12136.88,11995.065,12133.358,9395.451,9632.068,9803.206,4166.948,4645.425,4891.266,5677.197,5665.857,5859.498,6816.691,6834.719,6823.628,8812.667,8527.985,9568.648,9489.031,9569.377,8449.957,241.54858,0.0
1954-07-31,16000.0,13760.08,14528.448,14528.448,23458.152,23346.31,23456.5,18173.908,18385.432,18775.232,8749.448,9395.355,9766.945,10805.581,10859.69,11265.187,12440.518,12490.406,12629.186,15141.543,15079.086,16326.144,16255.555,16416.377,15689.462,234.03326,0.0
1954-08-31,12249.119,11492.621,12070.389,12070.389,19810.639,19661.562,19765.191,17727.613,17865.498,18033.414,8117.6943,8206.284,8379.453,8997.836,8998.818,9177.76,10295.467,10299.389,10350.201,11931.266,11849.137,12884.167,12811.495,12792.348,12132.8,171.7374,0.0
1954-09-30,7965.569,11678.945,11994.039,11994.039,19697.342,19507.834,19661.082,17921.607,17915.7,17742.9,7951.1284,6716.586,6723.2905,6766.9277,6723.117,6758.3247,7373.3105,7356.168,7253.762,8184.3525,8065.875,8710.525,8631.817,8566.518,7884.504,143.86302,0.0
1954-10-31,7726.9624,9094.265,9317.039,9317.039,13454.41,13245.304,13363.029,11927.057,12010.496,12029.579,7103.64,6713.7417,6779.346,6900.3184,6903.2534,6988.9893,7574.649,7593.0376,7634.4146,8411.77,8208.804,8493.742,8419.364,8472.861,7804.6763,61.634666,0.0
1954-11-30,3756.7783,10372.332,10368.691,10368.691,15138.082,14940.405,14991.527,12900.609,12857.98,12785.244,8183.0024,6852.471,7033.421,7214.2314,7218.577,7496.7935,8061.1196,7952.625,7527.375,7850.6665,6423.395,6438.3013,6285.6143,6930.041,4055.0703,321.1944,0.0
1954-12-31,3250.0,16567.484,15730.451,15730.451,19754.191,18551.814,18595.236,16221.137,16148.447,15778.42,10605.266,9613.016,9554.015,9717.2,9760.141,9989.466,9488.01,9444.789,8978.697,8996.609,7707.6255,7708.1494,7463.693,6791.1484,3580.4556,571.912,0.0
1955-01-31,3250.0,15285.466,15188.306,15188.306,18825.61,17727.996,17770.758,15881.618,15835.77,15671.653,8723.974,8055.207,8504.784,8608.426,8615.712,8744.645,7998.2656,7978.9707,7814.106,7511.8647,6761.3823,6798.402,6593.0337,5782.0933,3550.002,279.44882,0.0
1955-02-28,3250.0,11219.346,11168.879,11168.879,14143.691,13639.565,13683.468,11863.101,11799.016,11556.562,6954.0195,5872.417,6173.133,6084.5137,6054.6494,6038.259,6258.698,6250.378,6176.654,5981.192,5372.76,5393.87,5261.2466,5051.1465,3723.8223,203.68217,0.0
1955-03-31,3250.0,8382.596,8511.949,8511.949,11048.84,10504.652,10550.419,8949.9,8959.085,8885.481,5873.3145,5425.668,5538.0176,5515.8433,5489.0625,5525.7227,5568.621,5563.5386,5442.5244,5320.622,4644.3477,4660.517,4562.4097,4549.132,3449.3289,79.63566,0.0
1955-04-30,3250.0,7999.5938,8000.7856,8000.7856,10453.426,10168.791,10224.741,8969.671,9040.123,9004.503,6140.156,5981.0195,5981.0195,6148.127,6146.361,6190.669,6534.584,6530.5015,6346.566,6364.637,5543.1953,5856.2744,5743.6714,5496.2534,3527.3298,311.146,0.0
1955-05-31,8004.0938,7734.979,8081.919,8081.919,10547.932,10373.375,10475.082,8793.093,8998.206,9166.442,5815.817,5683.12,5946.126,6733.635,6771.027,7016.816,7724.022,7760.3057,7733.5474,9708.598,8944.934,9795.787,9711.547,9531.316,7928.2373,261.54068,0.0
1955-06-30,12072.581,8053.024,8660.238,8660.238,14172.054,14029.299,14129.88,10718.501,11028.21,11347.475,6045.8135,6726.7373,6993.9575,7882.788,7931.4033,8302.826,9559.42,9597.295,9657.349,11810.717,11735.41,12797.34,12728.808,12814.4795,11982.934,233.01112,0.0
1955-07-31,13550.377,8072.946,8794.231,8794.231,14949.149,14832.897,14943.087,11360.334,11559.175,11881.502,6598.224,7234.3125,7605.2944,8593.045,8639.537,9041.298,10107.335,10143.575,10281.374,12766.976,12727.165,13870.75,13805.989,13829.548,13254.563,245.30704,0.0
1955-08-31,9505.809,5354.515,6021.7188,6021.7188,10835.018,10694.362,10797.992,8398.78,8556.009,8747.168,4348.871,4723.9116,4952.4375,5681.7124,5689.2817,5933.332,6819.214,6832.33,6919.5967,8788.837,8742.094,9922.581,9856.709,9769.794,9234.463,205.77113,0.0
1955-09-30,5918.0547,5312.8896,5582.492,5582.492,10183.25,9986.657,10139.906,8477.881,8490.853,8369.628,5129.339,4074.5283,4088.146,4142.414,4122.8955,4197.7993,4930.849,4927.042,4897.237,5903.2812,5820.9165,6449.6904,6377.848,6359.8857,5811.335,207.89137,0.0
1955-10-31,5701.931,4433.642,4640.5083,4640.5083,8785.44,8575.094,8692.819,7348.0776,7453.745,7495.318,4832.73,4515.7773,4581.2974,4710.5356,4714.662,4719.5073,5270.566,5280.729,5307.375,6111.5547,5984.045,6250.443,6180.819,6296.5,5757.7915,48.16692,0.0
1955-11-30,4574.3438,6366.63,6745.2754,6745.2754,10773.379,10135.339,10186.46,8949.701,8946.719,8978.869,5746.567,5478.7476,5728.568,5741.5435,5754.714,5777.4956,6335.496,6329.1284,6350.6436,7027.427,6573.7886,6590.8896,6494.5522,7487.9473,4839.1357,86.8241,0.0
1955-12-31,26154.71,86295.5,45554.3,45554.3,54196.598,51955.277,51998.7,37303.93,42696.023,41599.53,21436.318,21120.266,21296.527,31474.836,46101.258,49440.613,51714.96,51634.508,48161.87,46899.24,39852.594,39871.457,39361.44,38949.58,26673.172,38304.293,25454.432
1956-01-31,30834.598,123429.44,63480.79,63480.79,75077.77,75525.68,75568.44,60350.887,62318.355,62019.152,29595.678,29521.328,23001.076,38335.11,61818.67,67509.516,65525.78,65362.496,60326.887,58381.406,51833.395,51879.598,51182.113,44369.566,31353.594,59315.23,50218.37
1956-02-29,19096.604,66543.71,51084.934,51084.934,60638.805,59451.36,59493.75,53090.36,53108.695,52747.324,21413.887,21261.332,20017.74,26097.34,35140.86,36299.47,37140.1,37020.7,33509.48,32234.57,28619.166,28651.719,28268.23,26737.73,19766.545,15325.731,9314.3125
1956-03-31,5314.302,30006.232,28631.477,28631.477,34484.516,34214.355,34260.125,32195.984,32198.117,31988.918,15692.277,15704.198,14272.652,14231.434,14095.071,13957.818,12581.546,12512.945,12119.747,11710.052,9834.448,9847.258,9689.601,8680.229,5604.763,1581.2214,0.0
1956-04-30,4831.4316,17806.621,17490.92,17490.92,21507.746,21276.666,21332.615,18276.527,18272.443,18021.32,9704.43,9379.279,9379.279,9497.713,9406.87,9335.477,9571.51,9559.705,9366.009,9270.8,7343.099,7893.917,7777.2554,7704.7983,4953.176,720.88354,0.0
1956-05-31,11734.595,33712.707,33841.777,33841.777,40553.59,40356.414,40435.37,30689.867,30911.209,31151.182,13416.763,12976.408,13197.362,13924.833,13932.686,14140.564,15524.229,15544.796,15502.046,16977.656,14774.945,15546.427,15402.37,15088.373,11834.745,526.81354,0.0
1956-06-30,7039.04,13322.885,13995.633,13995.633,21810.27,21678.635,21779.215,15341.323,15577.38,15686.642,5058.1553,5489.1885,5737.234,6550.642,6500.0063,6631.8223,6730.438,6707.8945,6589.284,8508.46,7757.46,8902.885,8812.2705,8634.924,7012.1377,311.19092,0.0
1956-07-31,11875.445,9663.11,10404.894,10404.894,17339.209,17222.588,17332.777,14507.084,14663.531,14918.2295,5642.053,6180.0864,6567.8125,7535.2993,7550.389,7898.8306,8829.514,8875.544,8975.913,11443.9375,11309.753,12560.076,12483.059,12465.132,11580.484,246.83328,0.0
1956-08-31,12120.353,9384.931,9962.475,9962.475,16682.705,16525.457,16629.086,12837.473,12951.708,13084.8125,7461.197,7693.587,7896.917,8574.339,8607.425,8849.12,9733.619,9768.324,9861.144,11550.672,11457.845,12629.613,12554.024,12564.601,11892.351,186.37148,0.0
1956-09-30,10793.978,11739.155,11878.153,11878.153,19525.379,19321.232,19415.76,17454.65,17453.113,17325.176,10080.081,8870.261,8876.902,8961.146,8981.136,9139.86,10014.216,10025.622,9993.948,10928.524,10804.927,11431.689,11353.557,11328.1455,10690.371,255.1187,0.0
1956-10-31,9090.99,11205.289,11331.407,11331.407,15785.105,15558.203,15675.929,13929.171,14007.4795,14011.236,9056.476,8563.839,8621.423,8742.718,8754.375,8846.435,9770.244,9771.39,9803.854,10500.401,10118.654,10299.954,10223.661,10546.855,9323.864,95.265915,0.0
1956-11-30,6014.07,8654.041,9110.941,9110.941,13990.076,13749.006,13800.127,10219.079,10200.662,10207.915,7150.939,6537.607,6513.438,6727.513,6679.926,6937.116,7479.017,7455.4263,7122.944,7896.639,7458.0176,7476.862,7389.083,7143.549,6287.6265,97.049545,0.0
1956-12-31,3955.6467,6532.153,6954.03,6954.03,10405.887,9943.591,9987.011,8003.083,7986.274,7985.011,5417.7817,4987.816,4943.169,4887.8564,4859.4717,4814.066,5196.991,5193.1133,5183.918,5643.3257,5222.21,5221.789,5136.793,4964.126,4226.865,100.76689,0.0
1957-01-31,3250.0,9386.069,9727.9375,9727.9375,12465.25,12195.662,12238.424,10799.919,10771.719,10727.444,6446.931,5398.751,5338.0903,5398.1772,5398.423,5533.4565,6366.189,6308.9175,6184.397,5885.256,4919.0024,4948.2896,4848.6245,5310.482,3539.827,259.30664,0.0
1957-02-28,5073.0767,19941.121,17287.479,17287.479,21270.773,21340.227,21384.13,18025.527,18066.55,17794.035,11893.762,10364.691,11096.037,11042.851,11108.764,11215.75,13055.537,13043.089,11806.648,11254.258,8757.908,8766.093,8605.951,10104.807,5683.0566,2551.5469,1984.2048
